review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
tipe kulit minyak kulit jerawat kulit pori,"{'classified_text': 'tipe kulit minyak kulit jerawat kulit pori', 'tweet_text': ' tipe kulit minyak kulit jerawat kulit pori', 'sentence_score': ['tipe kulit minyak kulit jerawat kulit pori'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit minyak kulit jerawat kulit pori, tipe kulit minyak kulit jerawat kulit pori,['tipe kulit minyak kulit jerawat kulit pori'],1,-1,netral
bagus,"{'classified_text': 'bagus [4]', 'tweet_text': ' bagus', 'sentence_score': ['bagus [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4], bagus,['bagus [4]'],4,-1,positif
packingan rapi bagus,"{'classified_text': 'packingan rapi [4] bagus [5]', 'tweet_text': ' packingan rapi bagus', 'sentence_score': ['packingan rapi [4] bagus [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",packingan rapi [4] bagus [5], packingan rapi bagus,['packingan rapi [4] bagus [5]'],5,-1,positif
eks packinganny aman banget pakai kerdus paperwrap alhamdulillah cocok muka jerawat emas cepat and kirim super cepat,"{'classified_text': 'eks packinganny aman [5] banget pakai kerdus paperwrap alhamdulillah cocok [3] muka jerawat emas [4] cepat [5] and kirim super [4] cepat [5]', 'tweet_text': ' eks packinganny aman banget pakai kerdus paperwrap alhamdulillah cocok muka jerawat emas cepat and kirim super cepat', 'sentence_score': ['eks packinganny aman [5] banget pakai kerdus paperwrap alhamdulillah cocok [3] muka jerawat emas [4] cepat [5] and kirim super [4] cepat [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",eks packinganny aman [5] banget pakai kerdus paperwrap alhamdulillah cocok [3] muka jerawat emas [4] cepat [5] and kirim super [4] cepat [5], eks packinganny aman banget pakai kerdus paperwrap alhamdulillah cocok muka jerawat emas cepat and kirim super cepat,['eks packinganny aman [5] banget pakai kerdus paperwrap alhamdulillah cocok [3] muka jerawat emas [4] cepat [5] and kirim super [4] cepat [5]'],5,-1,positif
bagus kulit jerawat kirim cepat aman terima kasih seller,"{'classified_text': 'bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller', 'tweet_text': ' bagus kulit jerawat kirim cepat aman terima kasih seller', 'sentence_score': ['bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller, bagus kulit jerawat kirim cepat aman terima kasih seller,['bagus [4] kulit jerawat kirim cepat [4] aman [5] terima kasih [4] seller'],5,-1,positif
coba,"{'classified_text': 'coba', 'tweet_text': ' coba', 'sentence_score': ['coba'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",coba, coba,['coba'],1,-1,netral
spf tering cocok kulit kemas mungil traveling friendly,"{'classified_text': 'spf tering cocok [3] kulit kemas mungil traveling friendly', 'tweet_text': ' spf tering cocok kulit kemas mungil traveling friendly', 'sentence_score': ['spf tering cocok [3] kulit kemas mungil traveling friendly'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",spf tering cocok [3] kulit kemas mungil traveling friendly, spf tering cocok kulit kemas mungil traveling friendly,['spf tering cocok [3] kulit kemas mungil traveling friendly'],3,-1,positif
produk sesuai coba hidrasi,"{'classified_text': 'produk sesuai [3] coba hidrasi', 'tweet_text': ' produk sesuai coba hidrasi', 'sentence_score': ['produk sesuai [3] coba hidrasi'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",produk sesuai [3] coba hidrasi, produk sesuai coba hidrasi,['produk sesuai [3] coba hidrasi'],3,-1,positif
tipe kulit minyak moga cocok,"{'classified_text': 'tipe kulit minyak moga cocok [3]', 'tweet_text': ' tipe kulit minyak moga cocok', 'sentence_score': ['tipe kulit minyak moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak moga cocok [3], tipe kulit minyak moga cocok,['tipe kulit minyak moga cocok [3]'],3,-1,positif
pakai serum cerah tekstur bening kental kirim super minggu,"{'classified_text': 'pakai serum cerah [4] tekstur bening [3] kental kirim super [4] minggu', 'tweet_text': ' pakai serum cerah tekstur bening kental kirim super minggu', 'sentence_score': ['pakai serum cerah [4] tekstur bening [3] kental kirim super [4] minggu'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",pakai serum cerah [4] tekstur bening [3] kental kirim super [4] minggu, pakai serum cerah tekstur bening kental kirim super minggu,['pakai serum cerah [4] tekstur bening [3] kental kirim super [4] minggu'],4,-1,positif
beli sekian kali kulit kenyal sehat muda,"{'classified_text': 'beli sekian kali kulit kenyal sehat [4] muda [5]', 'tweet_text': ' beli sekian kali kulit kenyal sehat muda', 'sentence_score': ['beli sekian kali kulit kenyal sehat [4] muda [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",beli sekian kali kulit kenyal sehat [4] muda [5], beli sekian kali kulit kenyal sehat muda,['beli sekian kali kulit kenyal sehat [4] muda [5]'],5,-1,positif
tipe kulit kombinasi kulit kerut,"{'classified_text': 'tipe kulit kombinasi kulit kerut [-2]', 'tweet_text': ' tipe kulit kombinasi kulit kerut', 'sentence_score': ['tipe kulit kombinasi kulit kerut [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit kombinasi kulit kerut [-2], tipe kulit kombinasi kulit kerut,['tipe kulit kombinasi kulit kerut [-2]'],1,-2,negatif
phte avoskin bagus kelembaban pas kulit oily acne prone habis botol phte,"{'classified_text': 'phte avoskin bagus [4] kelembaban pas kulit oily acne prone habis botol phte', 'tweet_text': ' phte avoskin bagus kelembaban pas kulit oily acne prone habis botol phte', 'sentence_score': ['phte avoskin bagus [4] kelembaban pas kulit oily acne prone habis botol phte'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",phte avoskin bagus [4] kelembaban pas kulit oily acne prone habis botol phte, phte avoskin bagus kelembaban pas kulit oily acne prone habis botol phte,['phte avoskin bagus [4] kelembaban pas kulit oily acne prone habis botol phte'],4,-1,positif
exp mantap,"{'classified_text': 'exp mantap [4]', 'tweet_text': ' exp mantap', 'sentence_score': ['exp mantap [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",exp mantap [4], exp mantap,['exp mantap [4]'],4,-1,positif
tipe kulit minyak tipe kulit sensitif kulit kerut kulit jerawat kulit pori tipe kulit kombinasi,"{'classified_text': 'tipe kulit minyak tipe kulit sensitif [-2] kulit kerut [-2] kulit jerawat kulit pori tipe kulit kombinasi', 'tweet_text': ' tipe kulit minyak tipe kulit sensitif kulit kerut kulit jerawat kulit pori tipe kulit kombinasi', 'sentence_score': ['tipe kulit minyak tipe kulit sensitif [-2] kulit kerut [-2] kulit jerawat kulit pori tipe kulit kombinasi'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit minyak tipe kulit sensitif [-2] kulit kerut [-2] kulit jerawat kulit pori tipe kulit kombinasi, tipe kulit minyak tipe kulit sensitif kulit kerut kulit jerawat kulit pori tipe kulit kombinasi,['tipe kulit minyak tipe kulit sensitif [-2] kulit kerut [-2] kulit jerawat kulit pori tipe kulit kombinasi'],1,-2,negatif
exp,"{'classified_text': 'exp', 'tweet_text': ' exp', 'sentence_score': ['exp'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",exp, exp,['exp'],1,-1,netral
kulit kerut kulit jerawat tipe kulit kering,"{'classified_text': 'kulit kerut [-2] kulit jerawat tipe kulit kering', 'tweet_text': ' kulit kerut kulit jerawat tipe kulit kering', 'sentence_score': ['kulit kerut [-2] kulit jerawat tipe kulit kering'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",kulit kerut [-2] kulit jerawat tipe kulit kering, kulit kerut kulit jerawat tipe kulit kering,['kulit kerut [-2] kulit jerawat tipe kulit kering'],1,-2,negatif
langgan official store jamin asli produk thanks,"{'classified_text': 'langgan official store jamin asli [4] produk thanks', 'tweet_text': ' langgan official store jamin asli produk thanks', 'sentence_score': ['langgan official store jamin asli [4] produk thanks'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",langgan official store jamin asli [4] produk thanks, langgan official store jamin asli produk thanks,['langgan official store jamin asli [4] produk thanks'],4,-1,positif
ringan gampang serap,"{'classified_text': 'ringan gampang serap', 'tweet_text': ' ringan gampang serap', 'sentence_score': ['ringan gampang serap'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",ringan gampang serap, ringan gampang serap,['ringan gampang serap'],1,-1,netral
oke min coba ya,"{'classified_text': 'oke [3] min coba ya', 'tweet_text': ' oke min coba ya', 'sentence_score': ['oke [3] min coba ya'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",oke [3] min coba ya, oke min coba ya,['oke [3] min coba ya'],3,-1,positif
oke min coba ya,"{'classified_text': 'oke [3] min coba ya', 'tweet_text': ' oke min coba ya', 'sentence_score': ['oke [3] min coba ya'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",oke [3] min coba ya, oke min coba ya,['oke [3] min coba ya'],3,-1,positif
serum avoskin pertama repurchase cocok kulit kering efek glowing kirim jogja jakarta minggu,"{'classified_text': 'serum avoskin pertama repurchase cocok [3] kulit kering efek glowing kirim jogja jakarta minggu', 'tweet_text': ' serum avoskin pertama repurchase cocok kulit kering efek glowing kirim jogja jakarta minggu', 'sentence_score': ['serum avoskin pertama repurchase cocok [3] kulit kering efek glowing kirim jogja jakarta minggu'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",serum avoskin pertama repurchase cocok [3] kulit kering efek glowing kirim jogja jakarta minggu, serum avoskin pertama repurchase cocok kulit kering efek glowing kirim jogja jakarta minggu,['serum avoskin pertama repurchase cocok [3] kulit kering efek glowing kirim jogja jakarta minggu'],3,-1,positif
ok,"{'classified_text': 'ok [1]', 'tweet_text': ' ok', 'sentence_score': ['ok [1]'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",ok [1], ok,['ok [1]'],1,-1,netral
aman alhamdulillah diskon ribu tokped yaampun terima kasih stay tune tokped diskon,"{'classified_text': 'aman [4] alhamdulillah diskon ribu tokped yaampun terima kasih [4] stay tune tokped diskon', 'tweet_text': ' aman alhamdulillah diskon ribu tokped yaampun terima kasih stay tune tokped diskon', 'sentence_score': ['aman [4] alhamdulillah diskon ribu tokped yaampun terima kasih [4] stay tune tokped diskon'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",aman [4] alhamdulillah diskon ribu tokped yaampun terima kasih [4] stay tune tokped diskon, aman alhamdulillah diskon ribu tokped yaampun terima kasih stay tune tokped diskon,['aman [4] alhamdulillah diskon ribu tokped yaampun terima kasih [4] stay tune tokped diskon'],4,-1,positif
packaging nya aman echo friendly,"{'classified_text': 'packaging nya aman [4] echo friendly', 'tweet_text': ' packaging nya aman echo friendly', 'sentence_score': ['packaging nya aman [4] echo friendly'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",packaging nya aman [4] echo friendly, packaging nya aman echo friendly,['packaging nya aman [4] echo friendly'],4,-1,positif
tipe kulit normal tipe kulit kombinasi,"{'classified_text': 'tipe kulit normal [-1] tipe kulit kombinasi', 'tweet_text': ' tipe kulit normal tipe kulit kombinasi', 'sentence_score': ['tipe kulit normal [-1] tipe kulit kombinasi'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit normal [-1] tipe kulit kombinasi, tipe kulit normal tipe kulit kombinasi,['tipe kulit normal [-1] tipe kulit kombinasi'],1,-1,netral
ok kirim cepat kali coba varian moga cocok,"{'classified_text': 'ok [1] kirim cepat [5] kali coba varian moga cocok [3]', 'tweet_text': ' ok kirim cepat kali coba varian moga cocok', 'sentence_score': ['ok [1] kirim cepat [5] kali coba varian moga cocok [3]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",ok [1] kirim cepat [5] kali coba varian moga cocok [3], ok kirim cepat kali coba varian moga cocok,['ok [1] kirim cepat [5] kali coba varian moga cocok [3]'],5,-1,positif
tipe kulit minyak cocok pakai serum,"{'classified_text': 'tipe kulit minyak cocok [3] pakai serum', 'tweet_text': ' tipe kulit minyak cocok pakai serum', 'sentence_score': ['tipe kulit minyak cocok [3] pakai serum'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak cocok [3] pakai serum, tipe kulit minyak cocok pakai serum,['tipe kulit minyak cocok [3] pakai serum'],3,-1,positif
repurchase cocok banget kalo kombinasi ysb alpha arbutin hilang bekas jerawat hitam,"{'classified_text': 'repurchase cocok [4] banget kalo kombinasi ysb alpha arbutin hilang [-3] bekas [-5] jerawat hitam', 'tweet_text': ' repurchase cocok banget kalo kombinasi ysb alpha arbutin hilang bekas jerawat hitam', 'sentence_score': ['repurchase cocok [4] banget kalo kombinasi ysb alpha arbutin hilang [-3] bekas [-5] jerawat hitam'], 'max_positive': 4, 'max_negative': -5, 'kelas': 'negatif'}",repurchase cocok [4] banget kalo kombinasi ysb alpha arbutin hilang [-3] bekas [-5] jerawat hitam, repurchase cocok banget kalo kombinasi ysb alpha arbutin hilang bekas jerawat hitam,['repurchase cocok [4] banget kalo kombinasi ysb alpha arbutin hilang [-3] bekas [-5] jerawat hitam'],4,-5,negatif
barang debu banget moga mah dalem aman,"{'classified_text': 'barang debu banget moga mah dalem aman [4]', 'tweet_text': ' barang debu banget moga mah dalem aman', 'sentence_score': ['barang debu banget moga mah dalem aman [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang debu banget moga mah dalem aman [4], barang debu banget moga mah dalem aman,['barang debu banget moga mah dalem aman [4]'],4,-1,positif
eksfoliasi banget recommend pakai avoskin cocok moga cocok kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus safety,"{'classified_text': 'eksfoliasi banget recommend pakai avoskin cocok [3] moga cocok [3] kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus [4] safety', 'tweet_text': ' eksfoliasi banget recommend pakai avoskin cocok moga cocok kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus safety', 'sentence_score': ['eksfoliasi banget recommend pakai avoskin cocok [3] moga cocok [3] kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus [4] safety'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",eksfoliasi banget recommend pakai avoskin cocok [3] moga cocok [3] kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus [4] safety, eksfoliasi banget recommend pakai avoskin cocok moga cocok kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus safety,['eksfoliasi banget recommend pakai avoskin cocok [3] moga cocok [3] kulit langgan avoskin kali coba toner eksfoliasi kemarin serum lactacid acid kemas ampeg bagus [4] safety'],4,-1,positif
pakai rutin tidur minggu hasil signifikan,"{'classified_text': 'pakai rutin tidur minggu hasil signifikan', 'tweet_text': ' pakai rutin tidur minggu hasil signifikan', 'sentence_score': ['pakai rutin tidur minggu hasil signifikan'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",pakai rutin tidur minggu hasil signifikan, pakai rutin tidur minggu hasil signifikan,['pakai rutin tidur minggu hasil signifikan'],1,-1,netral
